12957,56
12967,
12977,296,290,183
12987,6,197,219
12997,293,626,145
13007,256,610,354
13017,246,477,157
13027,292,511,124
13038,247,466,134
13049,354,294,699
13059,277,455,131
13069,236,170,122
13079,262,202,191
13089,269,355,173
13099,251,254,125
13109,259,208,107
13119,263,540,553
13129,234,658,135
13139,255,178,124
13149,251,195,173
13159,326,157,146
13169,649,159,134
13179,467,496,578
13189,647,347,100
13199,387,376,201
13209,319,605,136
13219,246,653,724
13229,280,503,122
13239,256,577,132
13249,251,176,125
13259,243,610,208
13269,288,633,157
13279,282,380,149
13289,277,195,137
13299,267,303,122
13309,269,182,143
13319,253,449,156
13329,257,470,153
13339,250,664,742
13349,247,197,125
13359,244,456,139
13369,257,238,160
13379,258,252,157
13389,247,413,177
13399,699,286,164
13409,235,384,155
13419,270,177,153
13429,237,457,142
13439,245,187,180
13449,280,202,233
13459,249,615,192
13469,251,226,158
13479,261,194,116
13489,275,590,147
13499,272,406,151
13510,259,305,151
13526,269,402,155
13542,249,641,242
13557,241,637,90
13573,288,670,152
13589,238,586,145
13605,236,261,134
13621,272,647,125
13637,225,438,122
13652,256,616,118
13668,249,174,127
13684,251,318,132
13700,253,219,146
13716,243,237,165
13732,240,408,150
13747,545,245,438
13763,259,215,136
13779,247,640,153
13795,238,633,128
13811,240,447,134
13826,298,402,146
13842,696,193,745
13858,272,376,696
13874,223,289,146
13890,233,501,116
13906,265,520,133
13921,252,460,116
13937,249,434,121
13953,235,459,704
13969,258,361,117
13985,241,191,140
14000,354,174,152
14016,258,186,144
14032,261,198,138
14048,238,589,150
14064,282,360,137
14080,236,297,135
14095,247,168,126
14111,291,575,337
14127,420,284,216
14143,248,191,116
14159,233,177,162
14174,257,503,160
14190,261,328,158
14206,267,355,156
14222,249,531,105
14238,267,244,118
14254,256,290,291
14269,236,235,148
14285,248,674,179
14301,215,265,116
14317,239,301,112
14333,256,267,141
14348,220,349,184
14364,264,725,175
14380,251,583,117
14396,260,695,139
14412,245,250,112
14428,244,607,715
14443,261,264,125
14459,238,353,163
14475,233,282,104
14491,272,522,157
14507,258,229,115
14522,250,181,186
14538,268,437,192
14554,286,729,137
14570,266,181,135
14586,258,248,219
14602,267,367,183
14617,233,246,175
14633,264,622,144
14649,270,729,731
14665,235,334,162
14681,299,596,148
14696,377,274,170
14712,247,254,138
14728,265,234,169
14744,265,402,181
14760,282,556,173
14776,255,698,141
14791,277,721,145
14807,254,249,357
14823,250,288,113
14839,264,392,166
14855,268,257,150
14870,271,572,318
14886,294,682,139
14902,275,256,165
14918,285,395,112
14934,244,727,133
14949,283,276,183
14965,256,658,680
14981,296,670,599
14997,286,372,136
15013,280,248,171
15029,284,282,145
15044,254,252,175
15060,278,236,391
15076,436,743,128
15092,268,289,192
15108,264,396,167
15123,282,716,138
15139,259,670,118
15155,251,679,138
15171,279,243,141
15187,287,692,140
15203,276,207,146
15218,309,537,165
15234,278,684,147
15250,272,324,160
15266,715,700,169
15282,254,251,135
15297,396,685,784
15313,254,688,167
15329,334,214,164
15345,251,192,114
15361,277,438,154
15377,264,483,124
15392,288,192,177
15408,279,443,161
15424,271,474,132
15440,315,520,168
15456,273,694,150
15471,278,208,159
15487,263,540,160
15503,292,317,153
15519,265,460,158
15535,241,283,163
15551,275,216,168
15566,270,677,190
15582,254,638,529
15598,257,580,134
15614,241,177,131
15630,278,665,136
15645,252,599,136
15661,257,328,156
15677,261,625,143
15693,480,254,264
15709,264,665,131
15725,264,239,164
15740,271,467,146
15756,253,391,738
15772,259,662,122
15788,246,626,116
15804,251,638,121
15819,270,672,148
15835,417,216,141
15851,300,422,288
15867,317,626,134
15883,243,668,132
15899,259,376,147
15914,257,183,153
15930,245,344,144
15946,257,605,498
15962,277,251,152
15978,247,650,218
15993,259,285,131
16009,284,581,307
16024,269,433,82
16041,270,203,155
16057,278,675,108
16072,242,678,515
16088,276,634,127
16104,315,638,723
16120,299,172,122
16136,257,265,135
16152,292,170,275
16167,246,309,141
16183,258,637,156
16199,258,154,150
16215,263,182,158
16231,293,162,158
16246,278,213,142
16262,241,212,195
16278,248,187,123
16294,267,393,133
16310,224,280,228
16326,237,226,128
16341,237,382,161
16357,283,224,114
16373,267,571,132
16389,264,300,142
16405,264,188,185
16420,295,646,167
16436,246,503,105
16452,241,179,170
16468,266,244,171
16484,273,187,129
16500,246,370,154
16515,274,348,176
16531,263,217,120
16547,328,407,168
16563,317,608,184
16579,308,187,151
16594,246,207,136
16610,288,216,125
16626,246,502,156
16642,256,212,164
16658,253,585,221
16674,276,433,140
16689,279,227,114
16705,264,287,121
16721,274,270,111
16737,277,415,182
16753,276,449,241
16769,297,265,356
16784,279,245,142
16800,306,202,445
16816,280,280,141
16832,288,473,163
16848,287,278,142
16863,279,580,562
16879,246,375,207
16895,284,317,137
16911,289,459,164
16927,283,316,152
16943,265,441,136
16958,263,671,644
16974,314,308,168
16990,277,465,156
17006,260,398,143
17022,275,534,121
17037,257,280,133
17053,286,316,423
17069,230,312,120
17085,286,627,139
17101,242,306,148
17117,337,305,256
17132,296,675,112
17148,268,326,167
17164,272,271,113
17226,275,424,138
17236,266,772,175
17246,269,283,159
17257,251,652,180
17267,282,289,144
17277,280,610,732
17366,293,203,177
17377,286,339,172
17387,271,331,156
17397,247,348,162
17407,299,434,170
17494,238,667,169
17504,268,483,158
17514,291,495,145
17524,274,638,204
17534,256,644,158
17544,275,602,165
17554,295,304,225
17564,260,524,130
17574,328,188,148
17584,303,356,190
17594,262,198,125
17617,268,275,196
17627,317,195,159
17637,257,592,184
17647,256,252,157
17657,226,658,142
17668,290,216,156
17678,266,315,155
17689,272,192,176
17699,258,667,176
17709,213,707,166
17719,268,182,197
17730,300,406,140
17740,373,177,175
17750,280,269,196
17760,467,392,132
17771,277,182,150
17781,240,675,144
17797,264,197,161
17813,246,662,141
17828,266,646,123
17844,275,306,163
17860,271,455,152
17876,266,165,735
17892,406,640,161
17908,278,199,159
17923,266,183,682
17939,290,605,144
17955,261,623,148
17971,268,399,155
17987,274,640,242
18002,250,353,309
18018,239,321,117
18034,263,463,133
18050,268,480,132
18066,263,512,120
18081,267,312,139
18097,268,586,104
18113,251,206,163
18129,236,462,144
18145,276,179,133
18161,258,425,150
18176,267,653,156
18192,251,446,396
18207,251,180,92
18224,300,396,192
18240,267,192,130
18255,254,418,181
18271,306,224,165
18287,263,509,143
18303,282,634,150
18319,253,691,183
18335,261,449,166
18350,261,426,144
18366,262,356,146
18382,280,336,158
18398,289,366,147
18414,260,380,206
18429,287,192,150
18445,316,646,120
18461,291,678,138
18477,277,184,153
18493,273,403,131
18509,261,394,141
18524,248,643,148
18540,235,524,165
18556,255,668,152
18572,234,212,152
18588,266,629,147
18603,336,211,149
18619,248,235,195
18635,256,222,110
18651,284,173,149
18667,303,208,162
18683,690,688,702
18698,266,229,382
18714,302,212,146
18730,274,647,142
18746,284,197,195
18762,284,308,177
18777,309,225,171
18793,272,229,178
18809,275,345,141
18825,258,250,195
18841,290,524,117
18857,250,218,127
18872,690,253,216
18888,261,296,137
18904,254,206,165
18920,240,234,153
18936,264,602,162
18951,268,423,160
18967,253,184,198
18983,239,222,151
18999,264,467,148
19015,275,354,423
19031,279,177,135
19046,657,669,549
19062,258,426,554
19078,252,671,389
19094,259,694,222
19110,255,463,187
19125,287,626,160
19141,238,642,150
19157,262,272,161
19173,267,182,324
19189,262,263,153
19205,238,614,185
19220,286,640,262
19236,268,371,147
19252,294,599,715
19268,263,280,107
19284,256,379,144
19299,257,304,184
19315,256,277,162
19331,411,714,156
19347,276,507,176
