24202,42.274853,-71.810699,0.777840
24234,42.274853,-71.810699,0.777840
24319,42.274853,-71.810699,0.777840
24371,42.274853,-71.810699,0.777840
24434,42.274853,-71.810699,0.777840
24508,42.274853,-71.810699,0.777840
24561,42.274853,-71.810699,0.777840
24612,42.274853,-71.810699,0.777840
25205,42.274853,-71.810699,0.629680
25236,42.274853,-71.810699,0.629680
25315,42.274853,-71.810699,0.629680
25378,42.274853,-71.810699,0.629680
25441,42.274853,-71.810699,0.629680
25504,42.274853,-71.810699,0.629680
25567,42.274853,-71.810699,0.629680
25614,42.274853,-71.810699,0.629680
26214,42.274849,-71.810699,1.240840
26245,42.274849,-71.810699,1.240840
26324,42.274849,-71.810699,1.240840
26387,42.274849,-71.810699,1.240840
26450,42.274849,-71.810699,1.240840
26514,42.274849,-71.810699,1.240840
26561,42.274849,-71.810699,1.240840
26623,42.274849,-71.810699,1.240840
27233,42.274853,-71.810699,0.888960
27234,42.274853,-71.810699,0.888960
27317,42.274853,-71.810699,0.888960
27371,42.274853,-71.810699,0.888960
27444,42.274853,-71.810699,0.888960
27507,42.274853,-71.810699,0.888960
27570,42.274853,-71.810699,0.888960
27617,42.274853,-71.810699,0.888960
28201,42.274853,-71.810699,0.870440
28233,42.274853,-71.810699,0.870440
28312,42.274853,-71.810699,0.870440
28375,42.274853,-71.810699,0.870440
28438,42.274853,-71.810699,0.870440
28517,42.274853,-71.810699,0.870440
28564,42.274853,-71.810699,0.870440
28627,42.274853,-71.810699,0.870440
29210,42.274857,-71.810699,0.407440
29242,42.274857,-71.810699,0.407440
29321,42.274857,-71.810699,0.407440
29384,42.274857,-71.810699,0.407440
29447,42.274857,-71.810699,0.407440
29514,42.274857,-71.810699,0.407440
29600,42.274857,-71.810699,0.407440
29622,42.274857,-71.810699,0.407440
30204,42.274857,-71.810699,0.685240
30236,42.274857,-71.810699,0.685240
30315,42.274857,-71.810699,0.685240
30378,42.274857,-71.810699,0.685240
30441,42.274857,-71.810699,0.685240
30520,42.274857,-71.810699,0.685240
30567,42.274857,-71.810699,0.685240
30629,42.274857,-71.810699,0.685240
31198,42.274860,-71.810699,0.370400
31229,42.274860,-71.810699,0.370400
31308,42.274860,-71.810699,0.370400
31371,42.274860,-71.810699,0.370400
31434,42.274860,-71.810699,0.370400
31497,42.274860,-71.810699,0.370400
31561,42.274860,-71.810699,0.370400
31608,42.274860,-71.810699,0.370400
32207,42.274860,-71.810699,0.259280
32239,42.274860,-71.810699,0.259280
32318,42.274860,-71.810699,0.259280
32381,42.274860,-71.810699,0.259280
32444,42.274860,-71.810699,0.259280
32507,42.274860,-71.810699,0.259280
32570,42.274860,-71.810699,0.259280
32617,42.274860,-71.810699,0.259280
33201,42.274857,-71.810699,1.259360
33232,42.274857,-71.810699,1.259360
33311,42.274857,-71.810699,1.259360
33374,42.274857,-71.810699,1.259360
33437,42.274857,-71.810699,1.259360
33516,42.274857,-71.810699,1.259360
33563,42.274857,-71.810699,1.259360
33625,42.274857,-71.810699,1.259360
34210,42.274857,-71.810699,0.240760
