17953,128.00
17966,44.00
17977,15.00
17987,16.00
17997,13.00
18007,14.00
18017,17.00
18027,15.00
18037,16.00
18047,16.00
18057,14.00
18067,13.00
18077,14.00
18088,228.00
18101,14.00
18112,16.00
18123,16.00
18133,128.00
18143,232.00
18153,313.00
18163,394.00
18173,465.00
18183,526.00
18193,579.00
18203,757.00
18213,838.00
18223,848.00
18233,864.00
18243,866.00
18253,880.00
18263,889.00
18273,901.00
18283,920.00
18293,906.00
18303,810.00
18313,713.00
18323,643.00
18336,552.00
18347,478.00
18357,433.00
18367,365.00
18377,331.00
18387,273.00
18397,285.00
18407,313.00
18417,379.00
18427,453.00
18437,511.00
18448,553.00
18458,609.00
18468,617.00
18478,637.00
18488,677.00
18498,722.00
18508,749.00
18518,761.00
18529,809.00
18546,730.00
18560,642.00
18576,584.00
18592,561.00
18608,577.00
18624,627.00
18640,698.00
18655,843.00
18671,1024.00
18687,1024.00
18703,1024.00
18719,1024.00
18734,1024.00
18750,1024.00
18766,1024.00
18782,1024.00
18798,1024.00
18814,1024.00
18829,1024.00
18845,1024.00
18861,1024.00
18877,1024.00
18893,1024.00
18908,1024.00
18924,1024.00
18940,1024.00
18956,1024.00
18972,809.00
18988,674.00
19003,585.00
19019,511.00
19035,463.00
19051,404.00
19067,352.00
19082,329.00
19098,300.00
19114,280.00
19130,235.00
19146,196.00
19162,115.00
19177,70.00
19193,58.00
19209,54.00
19225,43.00
19241,105.00
19256,394.00
19272,109.00
19288,50.00
19304,166.00
19320,264.00
19336,346.00
19351,403.00
19367,460.00
19383,493.00
19399,522.00
19415,546.00
19430,580.00
19446,606.00
19462,625.00
19478,608.00
19494,585.00
19510,542.00
19525,511.00
19541,494.00
19557,485.00
19573,497.00
19589,526.00
19604,552.00
19620,581.00
19636,590.00
19653,511.00
19668,464.00
19684,448.00
19699,478.00
19715,448.00
19731,376.00
19747,306.00
19763,253.00
19779,283.00
19794,343.00
19810,406.00
19826,550.00
19842,907.00
19858,552.00
19873,501.00
19889,540.00
19905,564.00
19921,566.00
19937,537.00
19954,427.00
19968,340.00
19984,254.00
20000,199.00
20016,159.00
20032,139.00
20047,113.00
20063,129.00
20079,183.00
20095,225.00
20111,274.00
20127,293.00
20142,298.00
20158,318.00
20174,256.00
20190,183.00
20206,117.00
20221,50.00
20237,13.00
20253,14.00
20269,14.00
20285,15.00
20301,15.00
20316,14.00
20332,15.00
20348,15.00
20364,16.00
20380,14.00
20395,15.00
20411,154.00
20427,512.00
20443,233.00
20459,188.00
20475,235.00
20701,247.00
20713,246.00
20724,232.00
20735,236.00
20768,327.00
20780,333.00
20790,356.00
20800,356.00
20810,380.00
20820,365.00
20831,341.00
20842,291.00
20852,218.00
20863,117.00
20904,56.00
20916,31.00
20926,16.00
20936,14.00
20946,37.00
20956,94.00
20967,168.00
20978,277.00
20989,408.00
21000,570.00
21011,889.00
21022,1024.00
21032,699.00
21043,637.00
21054,674.00
21064,661.00
21074,631.00
21084,650.00
21094,641.00
21104,548.00
21114,480.00
21125,513.00
21135,533.00
21146,495.00
21157,752.00
21167,1024.00
21177,1024.00
21187,1024.00
21197,1024.00
21208,1024.00
21218,1024.00
21228,1024.00
21238,1024.00
21248,1024.00
21258,1024.00
21268,1024.00
21281,1024.00
21297,1024.00
21313,1024.00
21329,1024.00
21344,1024.00
21360,1024.00
21376,701.00
21392,670.00
21408,680.00
21424,720.00
21439,746.00
21455,788.00
21471,832.00
21487,726.00
21503,644.00
21519,688.00
21534,708.00
21550,722.00
21566,741.00
21582,837.00
21598,1024.00
21613,939.00
21629,499.00
21645,405.00
21661,256.00
21677,88.00
21692,14.00
21708,14.00
21724,15.00
21741,15.00
21756,18.00
21772,16.00
21787,13.00
21803,18.00
21819,132.00
21835,194.00
21851,378.00
21867,490.00
21882,510.00
21898,185.00
21914,13.00
21930,15.00
21946,12.00
21961,14.00
21977,14.00
21993,13.00
22009,14.00
22025,217.00
22041,51.00
22056,16.00
22072,75.00
22088,205.00
22104,173.00
22120,256.00
22135,416.00
22151,536.00
22167,545.00
22183,582.00
22197,446.00
22214,13.00
22230,13.00
22246,16.00
22262,15.00
22278,820.00
22293,1024.00
22309,1024.00
22325,1024.00
22341,1024.00
22357,805.00
22373,540.00
22388,363.00
22404,372.00
22420,256.00
22436,97.00
22452,100.00
22468,242.00
22483,13.00
22499,9.00
22515,10.00
22531,8.00
22547,10.00
22563,9.00
22578,10.00
22595,13.00
22610,14.00
22626,49.00
22642,277.00
22657,225.00
22673,14.00
22689,14.00
22705,64.00
22721,891.00
22737,1024.00
22752,1024.00
22768,1024.00
22784,1024.00
22800,965.00
22816,15.00
22831,16.00
22847,15.00
22863,15.00
22879,18.00
22895,13.00
22911,12.00
22926,12.00
22942,13.00
22958,10.00
22974,16.00
22990,16.00
23005,1024.00
23021,1024.00
23037,1024.00
23053,1024.00
23069,1024.00
23085,1024.00
23124,13.00
23136,10.00
23147,13.00
23158,12.00
23201,10.00
23213,14.00
23224,13.00
23235,12.00
23268,13.00
23279,13.00
23289,12.00
23299,12.00
23309,10.00
23319,13.00
23329,10.00
23339,16.00
23353,13.00
23369,1024.00
23385,1024.00
23401,78.00
23417,10.00
23432,13.00
23448,12.00
23464,10.00
23480,1024.00
23497,1024.00
23512,1024.00
23527,1024.00
23543,1024.00
23559,1024.00
23575,1024.00
23591,1024.00
23606,8.00
23622,7.00
23638,7.00
23654,9.00
23670,521.00
23686,524.00
23701,530.00
23717,543.00
23733,544.00
23749,535.00
23765,529.00
23780,481.00
23796,301.00
23812,10.00
23828,13.00
23844,14.00
23860,10.00
23875,10.00
23891,93.00
23907,546.00
23923,524.00
23939,526.00
23954,523.00
23970,521.00
23986,523.00
24002,525.00
24019,678.00
24034,1024.00
24049,1024.00
24065,1024.00
24081,1024.00
24097,1024.00
24113,1024.00
24128,8.00
24144,1024.00
24160,1024.00
24176,1024.00
24193,724.00
24208,514.00
24223,525.00
24239,524.00
24254,524.00
24271,524.00
24285,520.00
24303,522.00
24318,183.00
24334,6.00
24350,7.00
24366,12.00
24382,1024.00
24397,1024.00
24413,1024.00
24429,568.00
24445,518.00
24461,524.00
24476,523.00
24490,525.00
24508,520.00
24524,526.00
24540,524.00
24555,8.00
24571,9.00
24587,9.00
24601,7.00
24619,8.00
24632,10.00
24650,7.00
24666,8.00
24682,7.00
24696,12.00
24713,243.00
24729,550.00
24745,547.00
24761,536.00
24777,519.00
24792,520.00
24808,524.00
24824,987.00
24840,1024.00
24856,1024.00
24872,1024.00
24887,1024.00
24903,1024.00
24920,1024.00
24935,1024.00
24951,694.00
24966,9.00
24982,8.00
24998,7.00
25014,8.00
25030,567.00
25046,543.00
25061,543.00
25077,550.00
25093,536.00
25109,520.00
25125,523.00
25140,501.00
25156,8.00
25172,7.00
25188,9.00
25204,10.00
25220,9.00
25235,189.00
25251,545.00
25266,528.00
25283,529.00
25299,529.00
25314,516.00
25330,519.00
25346,514.00
25362,6.00
25378,6.00
25393,7.00
25409,501.00
25425,530.00
25441,534.00
25457,531.00
25473,514.00
25488,526.00
25502,534.00
25525,662.00
25536,1024.00
25552,1024.00
25567,1024.00
25596,505.00
25607,533.00
25617,529.00
25631,529.00
25673,512.00
25684,517.00
25695,511.00
25706,6.00
25716,8.00
25727,9.00
25741,8.00
25757,571.00
25774,558.00
25789,536.00
25805,523.00
25820,510.00
25836,512.00
25852,9.00
25868,7.00
25884,7.00
25900,7.00
25915,6.00
25931,369.00
25947,529.00
25963,520.00
25979,530.00
25993,530.00
26010,517.00
26026,520.00
26042,7.00
26058,10.00
26071,10.00
26089,44.00
26105,555.00
26122,542.00
26137,524.00
26153,512.00
26168,513.00
26184,530.00
26198,534.00
26216,892.00
26232,1024.00
26247,1024.00
26262,1024.00
26279,1024.00
26295,1024.00
26312,1024.00
26326,1024.00
26342,1024.00
26358,1008.00
26374,498.00
26390,519.00
26406,526.00
26421,514.00
26437,524.00
26453,530.00
26469,1024.00
26485,801.00
26500,528.00
26516,512.00
26532,512.00
26548,521.00
26564,522.00
26580,523.00
26595,518.00
26611,513.00
26627,390.00
26643,8.00
26659,6.00
26674,8.00
26690,7.00
26706,5.00
26722,6.00
26738,6.00
26754,6.00
26769,21.00
26785,548.00
26802,535.00
26817,529.00
26833,544.00
26849,512.00
26864,512.00
26880,526.00
26896,1024.00
26912,1024.00
26928,1024.00
26943,1024.00
26959,500.00
26974,518.00
26990,522.00
27007,528.00
27022,526.00
27038,520.00
27054,516.00
27070,295.00
27086,8.00
27102,6.00
27117,7.00
27133,6.00
27149,145.00
27165,581.00
27181,550.00
27196,526.00
27212,505.00
27228,522.00
27244,517.00
27260,519.00
27276,8.00
27290,7.00
27307,6.00
27323,8.00
27339,198.00
27355,535.00
27369,519.00
27386,523.00
27400,518.00
27418,519.00
27434,514.00
27449,518.00
27465,5.00
27481,8.00
27496,9.00
27513,6.00
27528,1024.00
27544,1024.00
27560,529.00
27576,516.00
27592,522.00
27607,522.00
27623,522.00
27639,542.00
27654,540.00
27671,524.00
27687,435.00
27700,120.00
27717,6.00
27734,5.00
27750,5.00
27765,7.00
27780,8.00
27797,6.00
27813,476.00
27829,523.00
27845,521.00
27860,514.00
27876,528.00
27892,550.00
27908,553.00
27934,744.00
27946,1024.00
27956,1024.00
27971,1024.00
28002,6.00
28014,8.00
28025,7.00
28035,7.00
28088,524.00
28101,520.00
28112,519.00
28122,519.00
28133,516.00
28144,518.00
28155,521.00
28166,519.00
28177,513.00
