1451262,39.64
1451272,38.67
1451282,39.64
1451292,39.32
1451302,38.99
1451312,38.99
1451322,39.32
1451332,38.99
1451342,38.99
1451507,23.53
1451518,40.28
1451528,38.99
1451538,39.96
1451548,39.32
1451558,39.96
1451568,33.84
1451578,22.56
1451588,38.03
1451598,29.33
1451609,20.30
1451619,19.66
1451630,19.98
1451640,20.30
1451650,20.95
1451660,20.63
1451670,20.30
1451680,19.98
1451690,37.71
1451700,38.67
1451710,39.96
1451720,39.32
1451730,38.03
1451740,38.99
1451750,38.99
1451760,37.71
1451770,38.03
1451780,37.71
1451790,38.99
1451800,38.99
1451810,38.67
1451820,38.67
1451830,38.67
1451840,39.32
1451850,38.99
1451860,38.67
1451870,38.03
1451880,38.99
1451890,38.99
1451900,38.99
1451910,38.67
1451920,39.32
1451930,39.96
1451940,38.67
1451950,38.67
1451960,38.67
1451970,55.11
1451980,23.53
1451990,20.30
1452000,38.67
1452010,72.83
1452020,24.81
1452030,21.59
1452041,19.66
1452051,20.63
1452061,19.98
1452072,19.66
1452086,19.66
1452103,19.98
1452119,19.66
1452134,19.66
1452150,55.11
1452166,20.30
1452181,39.64
1452198,39.96
1452213,38.67
1452230,40.28
1452245,39.96
1452260,39.64
1452277,38.03
1452293,38.67
1452309,38.67
1452323,38.67
1452340,38.67
1452355,38.99
1452372,39.64
1452388,39.96
1452403,39.32
1452419,39.32
1452435,39.32
1452450,39.64
1452467,39.96
1452481,38.67
1452498,38.67
1452514,38.67
1452530,39.32
1452545,39.64
1452561,68.96
1452577,19.66
1452592,20.30
1452609,17.40
1452624,17.40
1452640,19.66
1452656,39.96
1452672,39.96
1452687,39.32
1452704,39.32
1452719,39.96
1452734,39.96
1452751,39.96
1452766,39.32
1452782,39.32
1452798,39.64
1452813,39.96
1452830,38.99
1452845,38.03
1452862,38.03
1452876,38.03
1452893,38.67
1452909,39.64
1452925,40.28
1452941,40.28
1452956,40.93
1452972,40.61
1452988,40.28
1453004,39.96
1453019,39.64
1453035,39.64
1453051,39.64
1453066,38.99
1453083,38.99
1453099,38.67
1453113,56.07
1453130,21.59
1453145,21.59
1453162,38.99
1453178,37.38
1453194,38.99
1453208,39.64
1453225,39.64
1453241,40.28
1453256,22.56
1453273,20.95
1453288,21.27
1453304,20.63
1453319,20.63
1453336,20.63
1453351,19.98
1453367,19.66
1453383,19.34
1453399,38.67
1453415,38.67
1453431,38.67
1453445,38.67
1453462,39.32
1453477,38.67
1453494,39.32
1453509,38.99
1453525,40.61
1453540,39.64
1453557,39.64
1453573,39.64
1453588,39.32
1453604,38.99
1453619,38.99
1453636,38.99
1453652,38.03
1453668,38.03
1453682,32.23
1453699,38.03
1453714,43.83
1453731,20.95
1453746,20.30
1453762,20.63
1453778,20.63
1453794,19.66
1453809,18.69
1453826,18.69
1453841,18.37
1453857,19.34
1453872,39.64
1453889,38.99
1453904,38.99
1453920,39.32
1453936,39.32
1453952,39.32
1453967,38.99
1453984,37.71
1454000,38.67
1454015,38.67
1454031,39.32
1454046,40.28
