48134,32.23
48144,32.23
48154,31.90
48164,32.23
48174,32.55
48184,31.90
48194,32.23
48204,32.23
48214,32.23
48338,32.23
48348,31.58
48358,31.90
48368,31.90
48378,31.90
48388,32.23
48398,32.23
48408,32.23
48418,31.58
48428,31.90
48441,31.58
48451,31.58
48461,31.90
48471,31.26
48481,31.90
48491,31.90
48501,31.90
48511,31.90
48521,31.26
48531,31.90
48541,31.58
48551,31.90
48561,31.58
48571,31.90
48581,31.58
48591,31.26
48601,31.90
48611,31.58
48621,31.90
48631,31.58
48641,31.90
48651,31.58
48661,31.58
48671,31.58
48681,31.90
48691,31.58
48701,31.26
48711,31.58
48721,31.26
48731,31.26
48741,31.90
48751,31.90
48761,31.58
48771,31.58
48781,31.58
48791,31.90
48801,31.90
48811,31.26
48821,31.58
48831,31.90
48841,31.90
48851,31.90
48861,31.26
48871,31.58
48881,31.58
48891,31.90
48901,31.58
48916,32.87
48932,32.87
48948,32.87
48964,32.55
48980,32.87
48995,32.87
49011,32.55
49027,32.87
49043,32.55
49059,32.87
49075,32.87
49090,32.87
49106,33.19
49122,32.23
49138,31.58
49154,31.90
49169,32.55
49185,32.87
49201,32.87
49217,32.87
49233,32.87
49248,32.87
49264,32.55
49280,32.55
49296,32.87
49312,32.55
49328,32.87
49343,33.19
49359,32.87
49375,32.87
49391,32.55
49407,32.87
49422,33.19
49438,32.55
49454,32.23
49470,32.55
49486,31.90
49502,32.23
49517,32.23
49533,32.55
49549,32.23
49565,32.23
49581,32.55
49596,32.23
49612,31.90
49628,32.23
49644,32.23
49660,33.19
49676,32.23
49691,31.58
49707,32.23
49723,31.90
49739,32.23
49755,32.23
49770,32.23
49786,31.58
49802,31.58
49818,31.58
49834,31.58
49850,31.90
49865,31.90
49881,31.58
49897,31.58
49913,31.90
49929,31.90
49944,31.90
49960,31.90
49976,32.23
49992,32.55
50008,32.23
50024,32.23
50039,32.55
50055,32.23
50071,32.23
50087,32.55
50103,32.55
50118,32.87
50134,32.23
50150,32.55
50166,31.90
50182,32.23
50198,31.90
50213,32.23
50229,31.58
50245,31.58
50261,31.58
50277,31.58
50292,31.90
50308,31.90
50324,31.90
50340,31.26
50356,31.26
50372,31.58
50387,31.58
50403,31.58
50419,31.58
50435,31.58
50451,31.58
50466,32.55
50482,32.23
50498,31.90
50514,32.23
50530,32.23
50546,32.23
50561,32.23
50577,32.55
50593,32.87
50609,32.55
50625,32.87
50640,32.55
50656,32.23
50672,32.23
50688,32.23
50704,31.90
50720,32.23
50735,31.58
50751,32.23
50767,32.23
50783,31.90
50799,32.55
50814,32.55
50830,32.23
50846,32.23
50862,32.23
50878,31.90
50894,31.90
50909,32.23
50925,32.87
50941,32.55
50957,32.23
50973,32.55
50988,32.55
51004,32.55
51020,32.55
51036,32.87
51052,32.55
51068,32.55
51083,32.23
51099,32.55
51115,32.87
51131,32.55
51147,32.55
51162,32.87
51178,32.55
51194,32.87
51210,32.87
51226,32.87
51242,32.87
51257,32.55
51273,32.55
51289,32.87
51305,32.23
51321,32.23
51336,32.87
51352,32.87
51368,32.87
51384,32.23
51400,32.23
51416,31.90
51431,32.23
51447,32.23
51463,32.23
51479,32.23
51495,32.23
51510,32.87
51526,31.58
51542,31.26
51558,31.26
51574,31.90
51590,31.90
51605,31.90
51621,31.58
51637,31.90
51653,32.23
51669,31.90
51684,32.55
51700,31.58
51716,31.58
51732,31.90
51748,31.58
51764,31.90
51779,31.90
51795,31.90
51811,31.90
51827,32.23
51843,32.23
51858,32.23
51874,32.23
51890,32.23
51906,31.90
51922,31.90
51938,31.58
51953,31.58
51969,32.23
51985,31.90
52001,31.26
52017,31.26
52033,31.58
52048,31.26
52064,31.26
52080,31.58
52096,31.26
52112,31.58
52127,31.90
52143,31.58
52159,31.58
52175,31.58
52191,31.58
52207,31.58
52222,31.90
52238,31.58
52254,32.23
52270,32.55
52286,32.55
52301,32.55
52317,32.87
52333,32.55
52349,32.55
52365,32.87
52381,32.55
52396,32.87
52412,32.87
52428,32.87
52444,32.55
52460,32.87
52475,32.87
52491,32.87
52507,32.87
52523,32.55
52539,32.87
52554,32.87
52570,32.87
52586,32.55
52602,32.55
52618,31.90
52634,32.23
52649,32.23
52665,32.23
52681,32.55
52697,32.55
52713,32.55
52728,32.55
52744,32.55
52760,32.23
52776,31.90
52792,31.90
52808,31.90
52823,32.23
52839,32.55
52855,32.23
52871,32.55
52887,32.55
52902,31.90
52918,31.90
52934,32.23
52950,32.87
52966,32.23
52982,32.55
52997,32.55
53013,32.87
53029,32.55
53045,32.23
53061,32.55
53077,32.23
53092,31.90
53108,32.23
53124,31.90
53140,31.90
53156,31.58
53171,32.23
53187,31.90
53203,31.90
53219,31.90
53235,31.58
53251,31.58
53266,32.23
53282,31.90
53298,32.23
53314,32.55
53330,32.23
53345,31.26
53361,31.26
53377,31.90
53393,32.87
53409,32.55
53425,32.87
53440,32.87
53456,32.55
53472,32.55
53488,32.87
53504,32.23
53519,32.55
53535,32.55
53551,31.90
53567,31.58
53583,31.90
53598,31.58
53614,31.58
53630,31.58
53646,32.23
53662,32.23
53678,32.55
53693,31.58
53709,31.58
53725,31.26
53741,31.26
53757,31.26
53772,31.90
53788,31.58
53804,31.58
53820,31.58
53836,31.90
53852,31.26
53867,31.58
53883,31.58
53899,31.58
53915,31.58
53931,31.58
53946,31.26
53962,31.26
53978,31.58
53994,31.26
54010,31.58
54026,31.58
54041,31.58
54057,31.58
54073,31.90
54089,31.90
54105,31.90
54120,32.23
54136,32.55
54152,32.23
54168,32.55
54184,32.55
